unix,open,high,low,close,vwap,volume,tradecount,date,volume_from,Name
1639046460,3806.44,3808.03,3804.79,3807.18,3806.23,6.88653885,25,2021-12-09 10:41:00,26218.292978942998,ETHEUR
1639046520,3807.25,3808.98,3806.70,3808.06,3807.32,20.96903180,34,2021-12-09 10:42:00,79851.331236308,ETHEUR
1639046580,3809.47,3811.67,3809.47,3811.67,3811.26,6.52508777,19,2021-12-09 10:43:00,24871.4813002759,ETHEUR
1639046640,3811.67,3811.67,3807.37,3810.00,3810.11,8.74025958,24,2021-12-09 10:44:00,33300.3889998,ETHEUR
1639046700,3809.15,3809.15,3805.43,3808.52,3806.55,5.96005039,16,2021-12-09 10:45:00,22698.9711113228,ETHEUR
1639046760,3808.03,3808.03,3805.54,3805.54,3805.82,5.96803957,7,2021-12-09 10:46:00,22711.6133052178,ETHEUR
1639046820,3807.42,3814.70,3806.92,3814.70,3810.95,8.32507790,39,2021-12-09 10:47:00,31757.674665129998,ETHEUR
1639046880,3814.70,3814.71,3813.65,3813.65,3814.20,0.58032681,11,2021-12-09 10:48:00,2213.1633389565,ETHEUR
1639046940,3814.95,3817.68,3814.16,3817.13,3815.50,3.01439236,16,2021-12-09 10:49:00,11506.3275091268,ETHEUR
1639047000,3816.81,3817.68,3816.47,3816.49,3816.59,0.85186534,10,2021-12-09 10:50:00,3251.1355514566,ETHEUR
1639047060,3817.80,3821.19,3817.31,3820.36,3819.79,28.00829069,35,2021-12-09 10:51:00,107001.7534204484,ETHEUR
1639047120,3821.05,3822.43,3818.52,3818.52,3820.69,27.82967511,24,2021-12-09 10:52:00,106268.1710010372,ETHEUR
1639047180,3819.06,3819.09,3819.06,3819.06,3819.07,10.48410205,13,2021-12-09 10:53:00,40039.414775073004,ETHEUR
1639047240,3819.07,3819.07,3814.78,3814.78,3815.31,19.33231697,20,2021-12-09 10:54:00,73748.5361308166,ETHEUR
1639047300,3816.36,3816.73,3814.78,3816.73,3816.38,18.78952721,14,2021-12-09 10:55:00,71714.5521882233,ETHEUR
1639047360,3814.94,3816.71,3814.79,3814.79,3815.92,2.00414399,9,2021-12-09 10:56:00,7645.388451612101,ETHEUR
1639047420,3814.78,3816.51,3814.78,3816.51,3816.49,5.01287331,5,2021-12-09 10:57:00,19131.6811163481,ETHEUR
1639047480,3814.79,3819.81,3814.79,3819.81,3816.58,13.91232286,11,2021-12-09 10:58:00,53142.4299838566,ETHEUR
1639047540,3819.50,3820.57,3817.65,3817.65,3820.21,25.81116069,13,2021-12-09 10:59:00,98537.97760817851,ETHEUR
1639047600,3817.00,3817.00,3813.65,3813.65,3816.16,10.56727673,8,2021-12-09 11:00:00,40299.8949013645,ETHEUR
1639047660,3813.65,3815.58,3813.65,3815.58,3815.38,2.98007999,7,2021-12-09 11:01:00,11370.7336082442,ETHEUR
1639047720,3815.83,3816.29,3815.83,3816.29,3816.11,0.90047927,7,2021-12-09 11:02:00,3436.4900333083,ETHEUR
1639047780,3816.46,3818.55,3816.46,3817.95,3816.98,3.78082947,8,2021-12-09 11:03:00,14435.017874986499,ETHEUR
1639047840,3817.11,3817.11,3816.03,3816.03,3816.62,1.95312667,12,2021-12-09 11:04:00,7453.189966520101,ETHEUR
1639047900,3816.04,3816.04,3810.96,3812.26,3814.30,22.64388172,33,2021-12-09 11:05:00,86324.3645258872,ETHEUR
1639047960,3811.23,3811.85,3810.27,3810.27,3810.66,10.36877226,9,2021-12-09 11:06:00,39507.8218791102,ETHEUR
1639048020,3810.27,3810.27,3810.26,3810.27,3810.26,1.33460604,5,2021-12-09 11:07:00,5085.209356030799,ETHEUR
1639048080,3810.26,3812.82,3809.74,3812.82,3811.10,38.54867739,29,2021-12-09 11:08:00,146979.16812613982,ETHEUR
1639048140,3811.99,3814.70,3811.98,3814.10,3813.87,3.27641591,16,2021-12-09 11:09:00,12496.577922331,ETHEUR
1639048200,3813.74,3814.44,3812.74,3813.67,3814.06,10.77204787,16,2021-12-09 11:10:00,41081.0358003829,ETHEUR
1639048260,3813.72,3814.69,3813.72,3814.68,3814.66,5.75965629,14,2021-12-09 11:11:00,21971.245656337196,ETHEUR
1639048320,3814.69,3816.38,3814.69,3814.69,3815.80,7.46908073,18,2021-12-09 11:12:00,28492.2275699237,ETHEUR
1639048380,3812.96,3813.29,3812.95,3812.95,3812.98,17.53089511,12,2021-12-09 11:13:00,66844.4265096745,ETHEUR
1639048440,3811.38,3811.38,3806.80,3806.81,3808.58,7.05837272,11,2021-12-09 11:14:00,26869.8838542232,ETHEUR
1639048500,3806.80,3806.81,3803.94,3803.94,3806.63,6.76952806,9,2021-12-09 11:15:00,25750.8785685564,ETHEUR
1639048560,3805.53,3807.21,3804.42,3804.42,3805.49,3.55031451,11,2021-12-09 11:16:00,13506.8875281342,ETHEUR
1639048620,3804.90,3804.90,3803.66,3803.66,3803.85,0.22047240,4,2021-12-09 11:17:00,838.602048984,ETHEUR
1639048680,3803.66,3803.66,3799.54,3799.54,3800.02,4.27069888,17,2021-12-09 11:18:00,16226.691222515201,ETHEUR
1639048740,3799.24,3799.24,3799.00,3799.00,3799.01,0.21802384,4,2021-12-09 11:19:00,828.27256816,ETHEUR
1639048800,3799.61,3799.61,3798.20,3798.20,3798.62,10.00000000,7,2021-12-09 11:20:00,37982.0,ETHEUR
1639048860,3802.04,3808.34,3802.04,3807.53,3806.60,21.40716696,9,2021-12-09 11:21:00,81508.43041520882,ETHEUR
1639048920,3808.34,3809.74,3808.16,3808.51,3808.65,2.91696317,14,2021-12-09 11:22:00,11109.2834025767,ETHEUR
1639048980,3809.28,3809.82,3809.01,3809.01,3809.40,1.02345487,8,2021-12-09 11:23:00,3898.3498343787,ETHEUR
1639049040,3809.00,3809.00,3803.30,3803.78,3805.06,1.23150535,8,2021-12-09 11:24:00,4684.375420223,ETHEUR
1639049100,3804.67,3804.84,3799.84,3799.84,3804.53,16.25135890,11,2021-12-09 11:25:00,61752.563602576,ETHEUR
1639049160,3801.69,3803.64,3801.69,3803.24,3803.24,1.66042448,6,2021-12-09 11:26:00,6314.9927993152,ETHEUR
1639049220,3802.73,3802.73,3800.00,3800.01,3801.20,3.10437801,17,2021-12-09 11:27:00,11796.667481780101,ETHEUR
1639049280,3800.37,3802.38,3800.37,3801.70,3801.21,0.83905498,3,2021-12-09 11:28:00,3189.8353174659997,ETHEUR
1639049340,3802.24,3804.67,3802.23,3804.67,3802.73,17.61318297,11,2021-12-09 11:29:00,67012.3488504699,ETHEUR
1639049400,3804.67,3804.68,3804.05,3804.05,3804.64,28.85568188,11,2021-12-09 11:30:00,109768.456655614,ETHEUR
1639049460,3803.31,3803.31,3793.97,3794.80,3800.51,1.62754999,17,2021-12-09 11:31:00,6176.226702052,ETHEUR
1639049520,3793.16,3794.00,3793.14,3794.00,3793.86,16.66346637,11,2021-12-09 11:32:00,63221.191407779996,ETHEUR
1639049580,3794.00,3794.00,3793.99,3793.99,3793.99,4.27840569,8,2021-12-09 11:33:00,16232.228403803098,ETHEUR
1639049640,3794.00,3795.79,3794.00,3795.13,3794.38,0.54950335,5,2021-12-09 11:34:00,2085.4366486854997,ETHEUR
1639049700,3794.51,3795.04,3794.51,3794.51,3794.73,1.39854264,7,2021-12-09 11:35:00,5306.7840329064,ETHEUR
1639049760,3795.83,3796.04,3792.56,3793.21,3793.68,4.42944376,26,2021-12-09 11:36:00,16801.810364869598,ETHEUR
1639049820,3792.95,3792.95,3791.73,3791.73,3792.94,1.00916924,3,2021-12-09 11:37:00,3826.4972823852004,ETHEUR
1639049880,3791.72,3793.02,3789.08,3791.99,3791.17,2.64259343,17,2021-12-09 11:38:00,10020.687860625698,ETHEUR
1639049940,3794.00,3799.53,3794.00,3795.67,3797.47,5.50600616,10,2021-12-09 11:39:00,20898.9824013272,ETHEUR
1639050000,3795.02,3797.07,3791.70,3797.07,3794.25,1.49470167,10,2021-12-09 11:40:00,5675.4868701069,ETHEUR
1639050060,3800.00,3800.00,3799.99,3800.00,3799.99,0.40127035,7,2021-12-09 11:41:00,1524.82733,ETHEUR
1639050120,3800.00,3800.00,3800.00,3800.00,3800.00,0.25700145,8,2021-12-09 11:42:00,976.6055100000001,ETHEUR
1639050180,3797.97,3800.00,3797.97,3800.00,3799.61,0.13955378,6,2021-12-09 11:43:00,530.304364,ETHEUR
1639050240,3800.00,3801.63,3800.00,3800.00,3801.33,24.59171071,9,2021-12-09 11:44:00,93448.500698,ETHEUR
1639050300,3800.00,3800.00,3799.99,3800.00,3799.99,0.29061556,5,2021-12-09 11:45:00,1104.339128,ETHEUR
1639050360,3799.99,3799.99,3797.58,3797.58,3798.74,0.83725500,7,2021-12-09 11:46:00,3179.5428429,ETHEUR
1639050420,3799.93,3804.25,3798.84,3804.25,3800.04,30.83231443,21,2021-12-09 11:47:00,117293.8321703275,ETHEUR
1639050480,3804.68,3811.46,3804.68,3811.46,3809.33,8.54465962,17,2021-12-09 11:48:00,32567.628355245197,ETHEUR
1639050540,3812.12,3815.39,3811.86,3815.39,3813.25,6.06856817,9,2021-12-09 11:49:00,23153.954310136298,ETHEUR
1639050600,3815.97,3815.98,3812.50,3813.78,3812.90,2.82953880,9,2021-12-09 11:50:00,10791.238484664,ETHEUR
1639050660,3813.31,3817.89,3813.31,3817.89,3815.79,3.27329552,11,2021-12-09 11:51:00,12497.0822328528,ETHEUR
1639050720,3816.46,3818.04,3816.46,3818.04,3818.03,4.40839000,3,2021-12-09 11:52:00,16831.4093556,ETHEUR
1639050780,3816.88,3816.88,3816.46,3816.47,3816.47,6.48930548,10,2021-12-09 11:53:00,24766.239685255598,ETHEUR
1639050840,3816.46,3816.46,3812.50,3812.51,3815.52,2.96057842,12,2021-12-09 11:54:00,11287.2348320342,ETHEUR
1639050900,3812.51,3813.32,3812.51,3812.68,3812.51,11.35107260,9,2021-12-09 11:55:00,43278.007480568,ETHEUR
1639050960,3812.68,3812.88,3812.68,3812.69,3812.73,2.49168016,5,2021-12-09 11:56:00,9500.0040292304,ETHEUR
1639051020,3812.88,3813.86,3812.88,3813.41,3813.79,0.22980696,4,2021-12-09 11:57:00,876.3481593335999,ETHEUR
1639051080,3812.70,3812.70,3808.96,3810.10,3810.13,23.85684450,22,2021-12-09 11:58:00,90896.96322945,ETHEUR
1639051140,3809.73,3810.59,3808.42,3808.42,3808.79,8.42931276,11,2021-12-09 11:59:00,32102.3633014392,ETHEUR
1639051200,3806.96,3806.97,3803.49,3803.49,3804.06,8.07309149,26,2021-12-09 12:00:00,30705.922751300095,ETHEUR
1639051260,3802.40,3802.40,3800.00,3800.48,3801.08,1.01974723,11,2021-12-09 12:01:00,3875.5289526703996,ETHEUR
1639051320,3800.33,3801.43,3794.79,3794.79,3798.28,17.30880831,24,2021-12-09 12:02:00,65683.2926867049,ETHEUR
1639051380,3792.19,3792.19,3784.00,3784.00,3789.08,4.85340264,29,2021-12-09 12:03:00,18365.27558976,ETHEUR
1639051440,3782.07,3782.07,3777.57,3778.18,3779.11,16.48574187,38,2021-12-09 12:04:00,62286.10021839659,ETHEUR
1639051500,3778.19,3786.59,3778.19,3786.59,3779.28,1.91445214,15,2021-12-09 12:05:00,7249.245328802601,ETHEUR
1639051560,3785.30,3793.26,3784.67,3793.26,3788.88,0.62071868,11,2021-12-09 12:06:00,2354.5473400968,ETHEUR
1639051620,3792.93,3798.93,3787.92,3798.93,3791.35,0.70612308,13,2021-12-09 12:07:00,2682.5121523044,ETHEUR
1639051680,3796.86,3797.00,3795.00,3797.00,3795.93,1.68131529,10,2021-12-09 12:08:00,6383.954156129999,ETHEUR
1639051740,3795.00,3800.25,3795.00,3800.25,3798.00,16.77884911,10,2021-12-09 12:09:00,63763.8213302775,ETHEUR
1639051800,3798.80,3800.32,3797.13,3800.32,3798.56,19.39389396,22,2021-12-09 12:10:00,73703.0030940672,ETHEUR
1639051860,3797.63,3798.12,3795.70,3796.34,3796.49,3.49608491,11,2021-12-09 12:11:00,13272.3269872294,ETHEUR
1639051920,3795.01,3795.01,3795.01,3795.01,3795.01,18.87650115,9,2021-12-09 12:12:00,71636.5106292615,ETHEUR
1639051980,3795.00,3800.80,3795.00,3800.80,3796.78,1.49678337,13,2021-12-09 12:13:00,5688.974232696,ETHEUR
1639052040,3800.80,3809.48,3800.80,3809.48,3807.88,2.82306195,23,2021-12-09 12:14:00,10754.398037286,ETHEUR
1639052100,3810.37,3823.05,3810.37,3821.41,3815.48,43.18618221,41,2021-12-09 12:15:00,165032.10855911608,ETHEUR
1639052160,3822.10,3823.45,3820.63,3820.63,3821.66,27.75026700,36,2021-12-09 12:16:00,106023.50260821001,ETHEUR
1639052220,3820.64,3822.38,3820.00,3820.00,3821.92,4.81167275,12,2021-12-09 12:17:00,18380.589904999997,ETHEUR
1639052280,3816.64,3816.64,3806.58,3806.58,3813.75,1.05151713,7,2021-12-09 12:18:00,4002.6840767153994,ETHEUR
1639052340,3807.25,3807.25,3802.92,3802.92,3806.21,3.53176021,13,2021-12-09 12:19:00,13431.0015378132,ETHEUR
1639052400,3799.23,3800.27,3797.64,3798.67,3799.26,1.66985650,15,2021-12-09 12:20:00,6343.233790855001,ETHEUR
1639052460,3801.20,3806.05,3798.00,3805.71,3800.24,4.71215624,15,2021-12-09 12:21:00,17933.1001241304,ETHEUR
1639052520,3805.50,3805.51,3803.02,3805.50,3805.23,0.72359982,5,2021-12-09 12:22:00,2753.65911501,ETHEUR
1639052580,3805.50,3806.06,3805.50,3806.06,3805.57,10.28976076,14,2021-12-09 12:23:00,39163.4468382056,ETHEUR
1639052640,3809.18,3811.62,3809.02,3810.53,3809.58,7.63070664,13,2021-12-09 12:24:00,29077.0365729192,ETHEUR
1639052700,3809.92,3809.92,3802.50,3803.57,3804.16,0.82707550,7,2021-12-09 12:25:00,3145.839559535,ETHEUR
1639052760,3808.82,3809.32,3806.38,3806.38,3808.08,2.87388735,12,2021-12-09 12:26:00,10939.107331293,ETHEUR
1639052820,3808.29,3808.29,3806.84,3806.84,3807.35,0.18217800,3,2021-12-09 12:27:00,693.52249752,ETHEUR
1639052880,3806.07,3806.07,3803.63,3804.27,3804.05,0.27000386,6,2021-12-09 12:28:00,1027.1675844822,ETHEUR
1639052940,3801.61,3805.13,3801.61,3805.13,3801.61,0.44171851,4,2021-12-09 12:29:00,1680.7963539563,ETHEUR
1639053000,3801.61,3801.61,3800.61,3800.61,3801.02,7.49156450,9,2021-12-09 12:30:00,28472.514954345002,ETHEUR
1639053060,3800.00,3800.00,3797.05,3797.05,3797.94,1.79674395,24,2021-12-09 12:31:00,6822.326615347501,ETHEUR
1639053120,3798.22,3800.00,3798.00,3800.00,3798.80,0.96790603,5,2021-12-09 12:32:00,3678.042914,ETHEUR
1639053180,3797.68,3803.43,3796.49,3801.73,3802.22,5.09377101,19,2021-12-09 12:33:00,19365.142061847302,ETHEUR
1639053240,3800.11,3801.07,3798.89,3801.07,3800.76,3.18272874,6,2021-12-09 12:34:00,12097.7747317518,ETHEUR
1639053300,3799.41,3802.49,3798.29,3801.46,3798.66,3.49214268,8,2021-12-09 12:35:00,13275.240712312801,ETHEUR
1639053360,3804.92,3808.47,3804.92,3807.86,3806.36,3.11928159,14,2021-12-09 12:36:00,11877.787595297401,ETHEUR
1639053420,3808.77,3808.77,3807.69,3807.69,3807.94,1.56549082,5,2021-12-09 12:37:00,5960.9037404058,ETHEUR
1639053480,3806.69,3808.04,3804.69,3808.04,3806.56,1.90582033,11,2021-12-09 12:38:00,7257.4400494532,ETHEUR
1639053540,3807.77,3807.77,3805.44,3805.44,3805.86,0.22493601,4,2021-12-09 12:39:00,855.9804898944,ETHEUR
1639053600,3808.07,3808.24,3800.37,3800.37,3805.73,16.69752101,10,2021-12-09 12:40:00,63456.75792077369,ETHEUR
1639053660,3800.20,3800.81,3800.04,3800.81,3800.26,0.43533090,6,2021-12-09 12:41:00,1654.610038029,ETHEUR
1639053720,3800.74,3805.33,3800.28,3803.77,3803.43,17.74995360,23,2021-12-09 12:42:00,67516.741005072,ETHEUR
1639053780,3804.56,3808.38,3803.92,3808.23,3807.99,34.63266860,44,2021-12-09 12:43:00,131889.167542578,ETHEUR
1639053840,3807.98,3810.25,3807.97,3810.25,3809.21,5.38478677,26,2021-12-09 12:44:00,20517.383790392498,ETHEUR
1639053900,3808.37,3811.78,3807.97,3807.97,3810.31,8.41764584,10,2021-12-09 12:45:00,32054.1428293448,ETHEUR
1639053960,3808.11,3812.79,3807.97,3812.18,3808.38,1.07878412,8,2021-12-09 12:46:00,4112.5192465816,ETHEUR
1639054020,3811.94,3811.94,3809.27,3810.94,3810.37,2.65698380,6,2021-12-09 12:47:00,10125.605842772,ETHEUR
1639054080,3812.05,3815.58,3812.05,3814.92,3813.76,0.95330159,4,2021-12-09 12:48:00,3636.7693017228003,ETHEUR
1639054140,3815.98,3815.99,3813.80,3813.80,3813.98,0.34344672,4,2021-12-09 12:49:00,1309.837100736,ETHEUR
1639054200,3815.05,3815.05,3813.80,3814.23,3813.80,73.99445954,18,2021-12-09 12:50:00,282231.88741125417,ETHEUR
1639054260,3815.35,3816.00,3814.92,3816.00,3815.54,7.66125735,29,2021-12-09 12:51:00,29235.3580476,ETHEUR
1639054320,3815.52,3815.53,3814.21,3814.21,3814.29,0.31994405,3,2021-12-09 12:52:00,1220.3337949504999,ETHEUR
1639054380,3815.99,3818.11,3815.98,3815.99,3816.17,2.46263352,13,2021-12-09 12:53:00,9397.384885984799,ETHEUR
1639054440,3815.98,3815.98,3811.55,3814.69,3814.12,12.95558301,17,2021-12-09 12:54:00,49421.5329524169,ETHEUR
1639054500,3814.29,3815.12,3811.04,3815.12,3813.32,8.92768424,13,2021-12-09 12:55:00,34060.1866977088,ETHEUR
1639054560,3815.47,3818.24,3815.34,3818.24,3816.46,20.58392725,16,2021-12-09 12:56:00,78594.37438303999,ETHEUR
1639054620,3816.81,3817.23,3812.20,3812.20,3815.77,4.31651038,15,2021-12-09 12:57:00,16455.400870636,ETHEUR
1639054680,3816.41,3816.41,3810.00,3813.41,3811.54,8.97937500,13,2021-12-09 12:58:00,34242.038418749995,ETHEUR
1639054740,3812.74,3813.72,3812.22,3813.72,3812.31,3.00199089,4,2021-12-09 12:59:00,11448.7526970108,ETHEUR
1639054800,3811.92,3812.44,3811.91,3812.00,3812.00,0.91400051,8,2021-12-09 13:00:00,3484.1699441200003,ETHEUR
1639054860,3812.01,3812.01,3808.85,3808.85,3811.72,0.90028436,4,2021-12-09 13:01:00,3429.0480845859997,ETHEUR
1639054920,3808.84,3808.84,3806.96,3806.96,3807.49,0.36007920,8,2021-12-09 13:02:00,1370.807111232,ETHEUR
1639054980,3806.52,3807.26,3806.52,3807.26,3806.89,0.30245177,4,2021-12-09 13:03:00,1151.5125258502,ETHEUR
1639055040,3807.26,3808.70,3807.25,3808.70,3808.28,3.26724691,6,2021-12-09 13:04:00,12443.963306116999,ETHEUR
1639055100,3806.91,3806.91,3806.91,3806.91,3806.91,1.27411133,7,2021-12-09 13:05:00,4850.4271632903,ETHEUR
1639055160,3806.90,3806.90,3801.58,3801.58,3803.25,2.58272350,4,2021-12-09 13:06:00,9818.43000313,ETHEUR
1639055220,3800.29,3800.29,3800.00,3800.00,3800.23,0.95853139,6,2021-12-09 13:07:00,3642.419282,ETHEUR
1639055280,3800.00,3800.00,3796.81,3797.66,3797.62,2.30829849,11,2021-12-09 13:08:00,8766.1328435334,ETHEUR
1639055340,3796.48,3796.48,3789.84,3793.54,3790.31,2.25664395,16,2021-12-09 13:09:00,8560.669090083,ETHEUR
1639055400,3792.54,3793.69,3792.54,3793.69,3793.55,0.44259349,5,2021-12-09 13:10:00,1679.0624970781,ETHEUR
1639055460,3795.99,3797.28,3794.84,3797.28,3795.69,2.05118106,9,2021-12-09 13:11:00,7788.908815516799,ETHEUR
1639055520,3797.27,3797.28,3796.23,3797.28,3796.67,2.15968425,11,2021-12-09 13:12:00,8200.925808840002,ETHEUR
1639055580,3797.29,3797.29,3793.70,3793.70,3794.63,0.94689420,11,2021-12-09 13:13:00,3592.23252654,ETHEUR
1639055640,3793.69,3793.70,3790.00,3790.03,3791.82,1.55244253,9,2021-12-09 13:14:00,5883.803761975901,ETHEUR
1639055700,3792.62,3794.60,3792.62,3793.19,3794.18,13.98737915,12,2021-12-09 13:15:00,53056.7867179885,ETHEUR
1639055760,3792.16,3792.16,3786.95,3787.42,3787.86,4.25110936,19,2021-12-09 13:16:00,16100.736612251201,ETHEUR
1639055820,3786.74,3787.81,3784.33,3785.31,3785.64,7.68603125,11,2021-12-09 13:17:00,29094.0109509375,ETHEUR
1639055880,3786.93,3792.58,3786.93,3792.58,3791.81,9.43562877,20,2021-12-09 13:18:00,35785.3769605266,ETHEUR
1639055940,3792.57,3794.03,3792.57,3792.86,3793.54,5.41331271,7,2021-12-09 13:19:00,20531.9372452506,ETHEUR
1639056000,3792.86,3794.26,3792.86,3793.87,3794.04,6.62667167,6,2021-12-09 13:20:00,25140.7308486629,ETHEUR
1639056060,3793.17,3793.17,3786.94,3786.94,3788.45,12.43776441,17,2021-12-09 13:21:00,47101.0675548054,ETHEUR
1639056120,3786.94,3786.94,3786.94,3786.94,3786.94,40.53200000,10,2021-12-09 13:22:00,153492.25207999998,ETHEUR
1639056180,3786.93,3786.93,3782.43,3782.43,3784.56,6.10783295,11,2021-12-09 13:23:00,23102.4505850685,ETHEUR
1639056240,3782.07,3784.32,3780.75,3784.32,3781.85,29.79398506,17,2021-12-09 13:24:00,112749.9735422592,ETHEUR
1639056300,3783.86,3783.86,3779.89,3781.92,3781.88,37.74810796,37,2021-12-09 13:25:00,142760.3244560832,ETHEUR
1639056360,3780.61,3784.56,3780.58,3780.58,3783.20,30.90656708,21,2021-12-09 13:26:00,116844.74937130639,ETHEUR
1639056420,3780.39,3783.75,3780.16,3781.83,3780.30,31.60029815,14,2021-12-09 13:27:00,119506.9555526145,ETHEUR
1639056480,3780.96,3786.25,3780.67,3786.25,3785.57,9.26110319,12,2021-12-09 13:28:00,35064.8519531375,ETHEUR
1639056540,3787.42,3790.93,3784.94,3790.42,3790.32,12.86016493,18,2021-12-09 13:29:00,48745.4263539706,ETHEUR
1639056600,3790.84,3792.83,3790.84,3792.83,3792.82,4.90675338,5,2021-12-09 13:30:00,18610.4814222654,ETHEUR
1639056660,3792.77,3793.01,3788.88,3788.88,3791.46,0.15689229,5,2021-12-09 13:31:00,594.4460597351999,ETHEUR
1639056720,3787.18,3787.28,3783.83,3783.91,3784.38,4.85434481,10,2021-12-09 13:32:00,18368.4038700071,ETHEUR
1639056780,3785.52,3785.52,3783.90,3783.90,3784.59,0.16336143,6,2021-12-09 13:33:00,618.143314977,ETHEUR
1639056840,3786.86,3790.36,3786.30,3790.36,3786.96,1.13967861,4,2021-12-09 13:34:00,4319.7922161996,ETHEUR
1639056900,3789.61,3792.77,3789.61,3791.56,3791.04,2.29363112,12,2021-12-09 13:35:00,8696.4400093472,ETHEUR
1639056960,3791.13,3794.93,3791.13,3794.93,3792.98,1.52978505,8,2021-12-09 13:36:00,5805.4271797965,ETHEUR
1639057020,3794.92,3794.93,3793.47,3793.47,3793.93,0.78259531,4,2021-12-09 13:37:00,2968.7518306257,ETHEUR
1639057080,3794.92,3794.93,3794.91,3794.92,3794.92,1.57225862,7,2021-12-09 13:38:00,5966.5956822104,ETHEUR
1639057140,3794.92,3798.54,3794.92,3797.58,3795.34,6.87772603,17,2021-12-09 13:39:00,26118.7148170074,ETHEUR
1639057200,3797.59,3798.11,3797.58,3797.58,3797.69,0.10952820,3,2021-12-09 13:40:00,415.942101756,ETHEUR
1639057260,3797.59,3800.00,3797.59,3800.00,3797.66,0.30623735,3,2021-12-09 13:41:00,1163.7019300000002,ETHEUR
1639057320,3799.99,3808.27,3799.99,3807.22,3801.25,12.09246040,21,2021-12-09 13:42:00,46038.657084088,ETHEUR
1639057380,3809.18,3809.19,3803.40,3803.41,3803.84,10.15615505,8,2021-12-09 13:43:00,38628.0216787205,ETHEUR
1639057440,3803.40,3803.40,3803.40,3803.40,3803.40,0.09270692,2,2021-12-09 13:44:00,352.601499528,ETHEUR
1639057500,3803.41,3807.02,3803.41,3807.02,3805.18,15.01295182,14,2021-12-09 13:45:00,57154.6078377764,ETHEUR
1639057560,3808.42,3809.18,3803.41,3804.12,3807.71,2.10870629,11,2021-12-09 13:46:00,8021.7717719148,ETHEUR
1639057620,3803.53,3806.74,3803.41,3804.21,3806.03,1.62551689,6,2021-12-09 13:47:00,6183.8076081069,ETHEUR
1639057680,3803.66,3803.66,3798.92,3798.92,3802.95,1.60087882,6,2021-12-09 13:48:00,6081.610566874399,ETHEUR
1639057740,3797.73,3799.32,3797.73,3798.25,3798.63,1.83032157,10,2021-12-09 13:49:00,6952.0189032524995,ETHEUR
1639057800,3798.71,3804.56,3798.71,3804.56,3801.82,1.59016773,7,2021-12-09 13:50:00,6049.8885388488,ETHEUR
1639057860,3804.00,3804.00,3800.04,3801.02,3802.03,0.59164902,8,2021-12-09 13:51:00,2248.8697580004,ETHEUR
1639057920,3804.00,3804.00,3804.00,3804.00,3804.00,0.06482100,3,2021-12-09 13:52:00,246.57908400000002,ETHEUR
1639057980,3804.00,3805.00,3804.00,3805.00,3804.00,6.07029966,4,2021-12-09 13:53:00,23097.4902063,ETHEUR
1639058040,3804.99,3805.00,3804.99,3805.00,3804.99,0.91035659,3,2021-12-09 13:54:00,3463.90682495,ETHEUR
1639058100,3805.00,3807.34,3804.51,3807.34,3806.15,2.80260772,11,2021-12-09 13:55:00,10670.480476664801,ETHEUR
1639058160,3806.13,3806.14,3806.13,3806.14,3806.13,6.55089183,13,2021-12-09 13:56:00,24933.6114298362,ETHEUR
1639058220,3806.13,3806.13,3800.41,3800.42,3804.96,1.51395552,11,2021-12-09 13:57:00,5753.6668373184,ETHEUR
1639058280,3801.81,3801.81,3800.56,3800.56,3800.61,0.05920222,3,2021-12-09 13:58:00,225.0015892432,ETHEUR
1639058340,3801.38,3804.99,3800.86,3803.62,3801.22,11.90412209,15,2021-12-09 13:59:00,45278.7568639658,ETHEUR
1639058400,3803.90,3803.90,3800.01,3801.99,3801.13,3.16386647,8,2021-12-09 14:00:00,12028.988680275299,ETHEUR
1639058460,3803.11,3806.07,3803.11,3806.07,3805.23,0.58347024,8,2021-12-09 14:01:00,2220.7285763568,ETHEUR
1639058520,3807.08,3809.18,3807.08,3809.18,3807.21,0.08694874,2,2021-12-09 14:02:00,331.2034014332,ETHEUR
1639058580,3809.19,3811.34,3809.19,3811.34,3809.33,7.82618024,17,2021-12-09 14:03:00,29828.233795921602,ETHEUR
1639058640,3811.66,3814.76,3811.66,3813.06,3813.94,1.32658418,9,2021-12-09 14:04:00,5058.3450733908,ETHEUR
1639058700,3811.96,3813.71,3811.65,3811.65,3811.68,3.50129718,11,2021-12-09 14:05:00,13345.719396147,ETHEUR
1639058760,3811.66,3811.66,3809.47,3809.47,3810.65,1.61285496,5,2021-12-09 14:06:00,6144.1225844712,ETHEUR
1639058820,3809.46,3809.46,3809.38,3809.38,3809.45,2.07153913,6,2021-12-09 14:07:00,7891.279731039401,ETHEUR
1639058880,3807.96,3808.89,3807.96,3808.78,3808.74,0.16929847,4,2021-12-09 14:08:00,644.8206265666,ETHEUR
1639058940,3808.70,3808.70,3806.01,3806.01,3807.42,4.11669083,15,2021-12-09 14:09:00,15668.1664658883,ETHEUR
1639059000,3806.00,3806.00,3806.00,3806.00,3806.00,0.26512840,2,2021-12-09 14:10:00,1009.0786903999999,ETHEUR
1639059060,3806.00,3806.00,3802.06,3803.67,3803.65,1.87865370,7,2021-12-09 14:11:00,7145.778719079,ETHEUR
1639059120,3802.30,3802.30,3802.30,3802.30,3802.30,0.01699932,1,2021-12-09 14:12:00,64.636514436,ETHEUR
